"ncbi_id","ncbi_gs","ncbi_gs_synonyms","ncbi_name","pathway_kegg","pathway_reactome","pathway_wiki"
"5442","POLRMT","APOLMT;COXPD55;MTRNAP;MTRPOL;h-mtRPOL;POLRMT","RNA polymerase mitochondrial","","R-HSA-2151201;R-HSA-163282","WP391;WP5366"
"64216","TFB2M","Hkp1;h-mtTFB;h-mtTFB2;hTFB2M;mtTFB2;TFB2M","transcription factor B2, mitochondrial","","R-HSA-2151201;R-HSA-163282","WP1541;WP391"
"7978","MTERF1","MTERF;MTERF1","mitochondrial transcription termination factor 1","","R-HSA-2151201;R-HSA-163316","WP391"
"84808","PERM1","C1orf170;PERM1","PPARGC1 and ESRR induced regulator, muscle 1","","R-HSA-2151201","WP5345"
"80765","STARD5","STARD5","StAR related lipid transfer domain containing 5","","R-HSA-159418",""
"114880","OSBPL6","ORP6;OSBPL6","oxysterol binding protein like 6","","R-HSA-192105",""
"114881","OSBPL7","ORP7;OSBPL7","oxysterol binding protein like 7","","R-HSA-192105",""
"114883","OSBPL9","ORP-9;ORP9;OSBPL9","oxysterol binding protein like 9","","R-HSA-192105",""
"26031","OSBPL3","ORP-3;ORP3;OSBP3;OSBPL3","oxysterol binding protein like 3","","R-HSA-192105",""
"9885","OSBPL2","DFNA67;DNFA67;ORP-2;ORP2;OSBPL2","oxysterol binding protein like 2","","R-HSA-192105",""
"112812","FDX2","FDX1L;MEOAL;FDX2","ferredoxin 2","","R-HSA-211976;R-HSA-196108;R-HSA-1362409;R-HSA-2395516;R-HSA-5579026",""
"2230","FDX1","ADX;FDX;LOH11CR1D;FDX1","ferredoxin 1","","R-HSA-211976;R-HSA-196108;R-HSA-9857492;R-HSA-1362409;R-HSA-2395516;R-HSA-5579026","WP5152"
"2232","FDXR","ADR;ADXR;ANOA;FDXR","ferredoxin reductase","","R-HSA-211976;R-HSA-196108;R-HSA-2395516;R-HSA-5579026","WP5152"
"22852","ANKRD26","THC2;bA145E8.1;ANKRD26","ankyrin repeat domain containing 26","","R-HSA-9696264;R-HSA-9696270;R-HSA-9696273",""
"253980","KCTD13","BACURD1;FKSG86;PDIP1;POLDIP1;hBACURD1;KCTD13","potassium channel tetramerization domain containing 13","","R-HSA-9696264;R-HSA-9696270","WP4949"
"390","RND3","ARHE;Rho8;RhoE;memB;RND3","Rho family GTPase 3","","R-HSA-9696264",""
"54514","DDX4","VASA;DDX4","DEAD-box helicase 4","","R-HSA-9696264;R-HSA-5601884","WP4673"
"55704","CCDC88A","APE;GIRDIN;GIV;GRDN;HkRP1;KIAA1212;PEHO;PEHOL;CCDC88A","coiled-coil domain containing 88A","","R-HSA-9696264;R-HSA-9696273","WP2857"
"7126","TNFAIP1","B12;B61;BTBD34;EDP1;hBACURD2;TNFAIP1","TNF alpha induced protein 1","","R-HSA-9696264;R-HSA-9696270",""
"91544","UBXN11","COA-1;PP2243;SOC;SOCI;UBXD5;UBXN11","UBX domain protein 11","","R-HSA-9696264;R-HSA-9696270;R-HSA-9696273",""
"467","ATF3","ATF3","activating transcription factor 3","","R-HSA-380994;R-HSA-9633012;R-HSA-9648895","WP516;WP289;WP3613;WP5087;WP366;WP4258"
"8570","KHSRP","FBP2;FUBP2;KSRP;p75;KHSRP","KH-type splicing regulatory protein","","R-HSA-380994;R-HSA-450604","WP3527"
"10985","GCN1","GCN1L;GCN1L1;PRIC295;GCN1","GCN1 activator of EIF2AK4","","R-HSA-9633012",""
"55364","IMPACT","RWDD5;IMPACT","impact RWD domain protein","","R-HSA-9633012",""
"22809","ATF5","ATFX;HMFN0395;ATF5","activating transcription factor 5","","R-HSA-9648895","WP3594;WP289"
"4204","MECP2","AUTSX3;MRX16;MRX79;MRXS13;MRXSL;PPMX;RS;RTS;RTT;MECP2","methyl-CpG binding protein 2","","R-HSA-9725371;R-HSA-9022699;R-HSA-9022692;R-HSA-9022702;R-HSA-9022707;R-HSA-8986944;R-HSA-9022927;R-HSA-9022538;R-HSA-9022537;R-HSA-9022534;R-HSA-9022535","WP5420;WP3585;WP2858;WP4549;WP3624;WP3584;WP4577;WP4312;WP706;WP4533"
"51530","ZC3HC1","HSPC216;NIPA;ZC3HC1","zinc finger C3HC-type containing 1","","R-HSA-9725371",""
"10516","FBLN5","ADCL2;ARCL1A;ARMD3;CMT1H;DANCE;EVEC;FIBL-5;HNARMD;UP50;FBLN5","fibulin 5","","R-HSA-1566948;R-HSA-2129379","WP4932"
"4015","LOX","AAT10;LOX","lysyl oxidase","","R-HSA-1566948;R-HSA-2243919","WP3874;WP4786"
"4016","LOXL1","LOL;LOXL;LOXL1","lysyl oxidase like 1","","R-HSA-1566948;R-HSA-2243919","WP3874"
"4017","LOXL2","LOR;LOR2;WS9-14;LOXL2","lysyl oxidase like 2","","R-HSA-1566948;R-HSA-2243919","WP3874;WP5312"
"4237","MFAP2","MAGP;MAGP-1;MAGP1;MFAP2","microfibril associated protein 2","","R-HSA-1566948;R-HSA-2129379","WP3845"
"8076","MFAP5","AAT9;MAGP-2;MAGP2;MFAP-5;MP25;MFAP5","microfibril associated protein 5","","R-HSA-1566948;R-HSA-2129379","WP4560;WP3301"
"84171","LOXL4","LOXC;LOXL4","lysyl oxidase like 4","","R-HSA-1566948;R-HSA-2243919","WP3874;WP3670"
"84695","LOXL3","LOXL;MYP28;LOXL3","lysyl oxidase like 3","","R-HSA-1566948;R-HSA-2243919","WP3945"
"11117","EMILIN1","EMI;EMILIN;HMN10;gp115;EMILIN1","elastin microfibril interfacer 1","","R-HSA-2129379",""
"2202","EFEMP1","DHRD;DRAD;FBLN3;FBNL;FIBL-3;MLVT;MTLV;S1-5;EFEMP1","EGF containing fibulin extracellular matrix protein 1","","R-HSA-2129379",""
"30008","EFEMP2","ARCL1B;FBLN4;MBP1;UPH1;EFEMP2","EGF containing fibulin extracellular matrix protein 2","","R-HSA-2129379",""
"4053","LTBP2","C14orf141;GLC3D;LTBP3;MSPKA;MSTP031;WMS3;LTBP2","latent transforming growth factor beta binding protein 2","","R-HSA-2129379;R-HSA-2173789","WP3668"
"4054","LTBP3","DASS;GPHYSD3;LTBP-3;LTBP2;STHAG6;pp6425;LTBP3","latent transforming growth factor beta binding protein 3","","R-HSA-2129379;R-HSA-2173789","WP4816"
"4238","MFAP3","MFAP3","microfibril associated protein 3","","R-HSA-2129379",""
"4239","MFAP4","MFAP4","microfibril associated protein 4","","R-HSA-2129379",""
"84034","EMILIN2","EMILIN-2;FOAP-10;EMILIN2","elastin microfibril interfacer 2","","R-HSA-2129379",""
"8425","LTBP4","ARCL1C;LTBP-4;LTBP4L;LTBP4S;LTBP4","latent transforming growth factor beta binding protein 4","","R-HSA-2129379;R-HSA-2173789",""
"90187","EMILIN3","C20orf130;EMILIN5;dJ620E11.4;EMILIN3","elastin microfibril interfacer 3","","R-HSA-2129379",""
"55897","MESP1","bHLHc5;MESP1","mesoderm posterior bHLH transcription factor 1","","R-HSA-9733709","WP2406"
"57057","TBX20","ASD4;TBX20","T-box transcription factor 20","","R-HSA-9733709","WP2406;WP1591"
"6899","TBX1","CAFS;CATCH22;CTHM;DGCR;DGS;DORV;TBX1C;TGA;VCF;VCFS;TBX1","T-box transcription factor 1","","R-HSA-9733709","WP4657;WP3407;WP1591;WP2857"
"8320","EOMES","TBR2;EOMES","eomesodermin","","R-HSA-9733709;R-HSA-9827857;R-HSA-9754189;R-HSA-9823730;R-HSA-9758919","WP3893;WP2853;WP2857"
"93649","MYOCD","MGBL;MYCD;MYOCD","myocardin","","R-HSA-9733709","WP1991"
"10539","GLRX3","GLRX4;GRX3;GRX4;PICOT;TXNL2;TXNL3;GLRX3","glutaredoxin 3","","R-HSA-917937",""
"28982","FLVCR1","AXPC1;FLVCR;MFSD7B;PCA;PCARP;SLC49A1;FLVCR1","FLVCR choline and heme transporter 1","","R-HSA-917937;R-HSA-189451",""
"3658","IREB2","ACO3;IRE-BP 2;IRE-BP2;IRP2;IRP2AD;NDCAMA;IREB2","iron responsive element binding protein 2","","R-HSA-917937","WP4313;WP2007"
"51310","SLC22A17","24p3R;BOCT;BOIT;NGALR;NGALR2;NGALR3;hBOIT;SLC22A17","solute carrier family 22 member 17","","R-HSA-917937",""
"23169","SLC35D1","SHNKND;UGTREL7;SLC35D1","solute carrier family 35 member D1","","R-HSA-727802;R-HSA-173599;R-HSA-5579020",""
"23443","SLC35A3","AMRS;SLC35A3","solute carrier family 35 member A3","","R-HSA-727802;R-HSA-5619083",""
"347734","SLC35B2","HLD26;PAPST1;SLL;UGTrel4;SLC35B2","solute carrier family 35 member B2","","R-HSA-727802;R-HSA-174362","WP4784"
"51000","SLC35B3","C6orf196;CGI-19;PAPST2;SLC35B3","solute carrier family 35 member B3","","R-HSA-727802;R-HSA-174362","WP4784"
"55343","SLC35C1","CDG2C;FUCT1;SLC35C1","solute carrier family 35 member C1","","R-HSA-727802;R-HSA-6787639;R-HSA-5619078","WP5348"
"7355","SLC35A2","CDG2M;CDGX;UDP-Gal-Tr;UGALT;UGAT;UGT;UGT1;UGT2;UGTL;SLC35A2","solute carrier family 35 member A2","","R-HSA-727802;R-HSA-5619072",""
"84912","SLC35B4","YEA;YEA4;SLC35B4","solute carrier family 35 member B4","","R-HSA-727802",""
"60386","SLC25A19","DNC;MCPHA;MTPPT;MUP1;THMD3;THMD4;TPC;SLC25A19","solute carrier family 25 member 19","","R-HSA-196819","WP4297"
"1238","ACKR2","CCBP2;CCR10;CCR9;CMKBR9;D6;hD6;ACKR2","atypical chemokine receptor 2","","R-HSA-380108","WP455"
"9034","CCRL2","ACKR5;CKRX;CRAM;CRAM-A;CRAM-B;HCR;CCRL2","C-C motif chemokine receptor like 2","","R-HSA-380108","WP455;WP3888"
"221395","ADGRF5","GPR116;KPG_001;ADGRF5","adhesion G protein-coupled receptor F5","","R-HSA-5683826","WP117"
"29080","CCDC59","BR22;HSPC128;TAP26;CCDC59","coiled-coil domain containing 59","","R-HSA-5683826",""
"29995","LMCD1","LMCD1","LIM and cysteine rich domains 1","","R-HSA-5683826",""
"51201","ZDHHC2","DHHC2;ZNF372;ZDHHC2","zinc finger DHHC-type palmitoyltransferase 2","","R-HSA-5683826;R-HSA-9694548",""
"6439","SFTPB","PSP-B;SFTB3;SFTP3;SMDP1;SP-B;SFTPB","surfactant protein B","","R-HSA-5683826;R-HSA-5688849;R-HSA-5688890;R-HSA-5688031",""
"6440","SFTPC","BRICD6;PSP-C;SFTP2;SMDP2;SP-C;SP5;SFTPC","surfactant protein C","","R-HSA-5683826;R-HSA-5688849;R-HSA-5688890;R-HSA-5688354","WP3594;WP3624"
"5082","PDCL","PhLP;PDCL","phosducin like","","R-HSA-6814122",""
"123016","TTC8","BBS8;RP51;TTC8","tetratricopeptide repeat domain 8","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536;WP4656"
"129880","BBS5","BBS5","Bardet-Biedl syndrome 5","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536;WP4656"
"166379","BBS12","C4orf24;BBS12","Bardet-Biedl syndrome 12","","R-HSA-5620922","WP5234;WP4803;WP4536"
"27241","BBS9","B1;C18;D1;PTHB1;BBS9","Bardet-Biedl syndrome 9","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536;WP4656"
"54585","LZTFL1","BBS17;LZTFL1","leucine zipper transcription factor like 1","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536"
"55212","BBS7","BBS2L1;BBS7","Bardet-Biedl syndrome 7","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536;WP4656"
"582","BBS1","BBS2L2;BBS1","Bardet-Biedl syndrome 1","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536;WP4656"
"583","BBS2","BBS;RP74;BBS2","Bardet-Biedl syndrome 2","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536;WP4656"
"585","BBS4","BBS4","Bardet-Biedl syndrome 4","","R-HSA-5620922","WP5234;WP4352;WP4803;WP4536;WP4656;WP3998"
"79738","BBS10","C12orf58;BBS10","Bardet-Biedl syndrome 10","","R-HSA-5620922","WP5234;WP4803;WP4536"
"8195","MKKS","BBS6;HMCS;KMS;MKS;MKKS","MKKS centrosomal shuttling protein","","R-HSA-5620922","WP5234;WP4803;WP4536"
"84100","ARL6","BBS3;RP55;ARL6","ADP ribosylation factor like GTPase 6","","R-HSA-5620922","WP5234;WP4803;WP4536"
"92482","BBIP1","BBIP10;BBS18;NCRNA00081;bA348N5.3;BBIP1","BBSome interacting protein 1","","R-HSA-5620922","WP5234;WP4352;WP4803;WP5426"
"23491","CES3","ES31;CES3","carboxylesterase 3","","R-HSA-8964038;R-HSA-211945","WP2873;WP2884;WP2882"
"51599","LSR","ILDR3;LISCH7;LSR","lipolysis stimulated lipoprotein receptor","","R-HSA-8964038;R-HSA-8964046",""
"10935","PRDX3","AOP-1;AOP1;HBC189;MER5;PPPCD;PRO1748;SCAR32;SP-22;prx-III;PRDX3","peroxiredoxin 3","","R-HSA-3299685","WP15"
"6649","SOD3","EC-SOD;SOD3","superoxide dismutase 3","","R-HSA-3299685;R-HSA-9818027","WP5420;WP3286;WP176;WP4673;WP2884;WP2882;WP408;WP15;WP2525;WP1533"
"79400","NOX5","NOX5","NADPH oxidase 5","","R-HSA-3299685","WP5420;WP408"
"81034","SLC25A32","GLYB;MFT;MFTC;RREI;SLC25A32","solute carrier family 25 member 32","","R-HSA-196757","WP5420"
"10589","DRAP1","NC2-alpha;DRAP1","DR1 associated protein 1","","R-HSA-1181150;R-HSA-1502540",""
"199699","DAND5","CER2;CERL2;CKTSF1B3;COCO;CRL2;DANTE;GREM3;SP1;DAND5","DAN domain BMP antagonist family member 5","","R-HSA-1181150;R-HSA-1433617",""
"55997","CFC1","CFC1B;CRYPTIC;DTGA2;HTX2;CFC1","cryptic, EGF-CFC family member 1","","R-HSA-1181150;R-HSA-1433617",""
"6997","CRIPTO","CR;CR-1;CRGF;TDGF1;CRIPTO","cripto, EGF-CFC family member","","R-HSA-1181150;R-HSA-1433617;R-HSA-2892247",""
"7049","TGFBR3","BGCAN;betaglycan;TGFBR3","transforming growth factor beta receptor 3","","R-HSA-1502540;R-HSA-190370;R-HSA-190373;R-HSA-201451;R-HSA-2173789","WP2870;WP2880;WP3668;WP5144;WP5083;WP2882;WP5316;WP560;WP4816;WP366;WP5382"
"28231","SLCO4A1","OATP-E;OATP1;OATP4A1;OATPE;OATPRP1;POAT;SLC21A12;SLCO4A1","solute carrier organic anion transporter family member 4A1","","R-HSA-879518","WP5368"
"28232","SLCO3A1","OATP-D;OATP-RP3;OATP3A1;OATPD;OATPRP3;SLC21A11;SLCO3A1","solute carrier organic anion transporter family member 3A1","","R-HSA-879518",""
"6578","SLCO2A1","MATR1;OATP2A1;PGT;PHOAD;PHOAR2;SLC21A2;SLCO2A1","solute carrier organic anion transporter family member 2A1","","R-HSA-879518;R-HSA-5619095","WP5149;WP5424"
"5444","PON1","ESA;MVCD5;PON;PON1","paraoxonase 1","","R-HSA-9754706;R-HSA-2142688","WP4673;WP136"
"5446","PON3","PON3","paraoxonase 3","","R-HSA-9754706;R-HSA-2142688","WP4157;WP136"
"10605","PAIP1","PAIP1","poly(A) binding protein interacting protein 1","","R-HSA-429947;R-HSA-9820841;R-HSA-9820865","WP5145;WP107"
"55571","CNOT11","C2orf29;C40;CNOT11","CCR4-NOT transcription complex subunit 11","","R-HSA-429947;R-HSA-9820841;R-HSA-6804115",""
"85456","TNKS1BP1","CNOT12;TAB182;TNKS1BP1","tankyrase 1 binding protein 1","","R-HSA-429947;R-HSA-9820841;R-HSA-6804115","WP4352"
"129563","DIS3L2","FAM6A;PRLMNS;hDIS3L2;DIS3L2","DIS3 like 3'-5' exoribonuclease 2","","R-HSA-9820865",""
"253832","ZDHHC20","4933421L13Rik;DHHC-20;DHHC20;ZDHHC20","zinc finger DHHC-type palmitoyltransferase 20","","R-HSA-9694548",""
"25921","ZDHHC5","DHHC5;ZNF375;ZDHHC5","zinc finger DHHC-type palmitoyltransferase 5","","R-HSA-9694548",""
"29801","ZDHHC8","DHHC8;ZDHHCL1;ZNF378;ZDHHC8","zinc finger DHHC-type palmitoyltransferase 8","","R-HSA-9694548;R-HSA-8963896","WP4657"
"51304","ZDHHC3","DHHC-3;DHHC3;GODZ;ZNF373;ZDHHC3","zinc finger DHHC-type palmitoyltransferase 3","","R-HSA-9694548",""
"2035","EPB41","4.1R;EL1;HE;EPB41","erythrocyte membrane protein band 4.1","","R-HSA-6794361","WP4148;WP3888"
"2037","EPB41L2","4.1-G;4.1G;EPB41L2","erythrocyte membrane protein band 4.1 like 2","","R-HSA-6794361","WP4148"
"22839","DLGAP4","DAP-4;DAP4;DLP4;SAPAP-4;SAPAP4;DLGAP4","DLG associated protein 4","","R-HSA-6794361","WP5420"
"26045","LRRTM2","LRRTM2","leucine rich repeat transmembrane neuronal 2","","R-HSA-6794361",""
"321","APBA2","D15S1518E;HsT16821;LIN-10;MGC:14091;MINT2;X11-BETA;X11L;APBA2","amyloid beta precursor protein binding family A member 2","","R-HSA-6794361","WP5407"
"347730","LRRTM1","LRRTM1","leucine rich repeat transmembrane neuronal 1","","R-HSA-6794361",""
"347731","LRRTM3","LRRTM3","leucine rich repeat transmembrane neuronal 3","","R-HSA-6794361",""
"57596","BEGAIN","BEGAIN","brain enriched guanylate kinase associated","","R-HSA-6794361",""
"57669","EPB41L5","BE37;LULU;LULU1;YMO1;YRT;EPB41L5","erythrocyte membrane protein band 4.1 like 5","","R-HSA-6794361","WP2853;WP2857"
"58512","DLGAP3","DAP3;SAPAP3;SPAPA3;DLGAP3","DLG associated protein 3","","R-HSA-6794361","WP5420;WP4549"
"80059","LRRTM4","LRRTM4","leucine rich repeat transmembrane neuronal 4","","R-HSA-6794361",""
"9066","SYT7","IPCA-7;IPCA7;PCANAP7;SYT-VII;SYTVII;SYT7","synaptotagmin 7","","R-HSA-6794361",""
"91683","SYT12","SYT11;sytXII;SYT12","synaptotagmin 12","","R-HSA-6794361","WP5231"
"9546","APBA3","MGC:15815;X11L2;mint3;APBA3","amyloid beta precursor protein binding family A member 3","","R-HSA-6794361",""
"342977","NANOS3","NANOS1L;NOS3;ZC2HC12C;NANOS3","nanos C2HC-type zinc finger 3","","R-HSA-9827857","WP5316"
"54790","TET2","IMD75;KIAA1546;MDS;TET2","tet methylcytosine dioxygenase 2","","R-HSA-9827857;R-HSA-5221030","WP3585;WP3584"
"639","PRDM1","BLIMP1;PRDI-BF1;PRDM1","PR/SET domain 1","","R-HSA-9827857;R-HSA-9701898;R-HSA-6804754","WP5218;WP364;WP4542;WP1433;WP5316;WP5381;WP2877"
"9139","CBFA2T2","EHT;MTGR1;ZMYND3;p85;CBFA2T2","CBFA2/RUNX1 partner transcriptional co-repressor 2","","R-HSA-9827857",""
"169026","SLC30A8","ZNT8;ZnT-8;SLC30A8","solute carrier family 30 member 8","","R-HSA-264876;R-HSA-435368","WP3529"
"25924","MYRIP","SLAC2-C;SLAC2C;MYRIP","myosin VIIA and Rab interacting protein","","R-HSA-264876","WP2291"
"5126","PCSK2","NEC 2;NEC-2;NEC2;PC2;SPC2;PCSK2","proprotein convertase subtilisin/kexin type 2","","R-HSA-264876","WP5452"
"57393","CLTRN","NX-17;NX17;TMEM27;CLTRN","collectrin, amino acid transport regulator","","R-HSA-264876","WP5029;WP4917"
"64924","SLC30A5","ZNT5;ZNTL1;ZTL1;ZnT-5;SLC30A5","solute carrier family 30 member 5","","R-HSA-264876;R-HSA-435368","WP3529"
"5310","PKD1","PBP;PC1;Pc-1;TRPP1;PKD1","polycystin 1, transient receptor potential channel interacting","","R-HSA-5620916","WP5234;WP4803;WP4239;WP3958;WP3670;WP2571"
"5311","PKD2","APKD2;PC2;PKD4;Pc-2;TRPP2;PKD2","polycystin 2, transient receptor potential cation channel","","R-HSA-5620916","WP5234;WP4803;WP2571"
"10643","IGF2BP3","CT98;IMP-3;IMP3;KOC;KOC1;VICKZ3;IGF2BP3","insulin like growth factor 2 mRNA binding protein 3","","R-HSA-428359",""
"10644","IGF2BP2","IMP-2;IMP2;VICKZ2;IGF2BP2","insulin like growth factor 2 mRNA binding protein 2","","R-HSA-428359",""
"10650","PRELID3A","C18orf43;HFL-EDDG1;SLMO1;PRELID3A","PRELI domain containing 3A","","R-HSA-6803204",""
"10653","SPINT2","DIAR3;HAI-2;HAI2;Kop;PB;SPINT2","serine peptidase inhibitor, Kunitz type 2","","R-HSA-6806942;R-HSA-8852405",""
"3083","HGFAC","HGFA;HGFAC","HGF activator","","R-HSA-6806942",""
"403313","PLPP6","LPRP-B;PA-PSP;PDP1;PPAPDC2;PSDP;bA6J24.6;PLPP6","phospholipid phosphatase 6","","R-HSA-191273","WP5329"
"64801","ARV1","DEE38;EIEE38;ARV1","ARV1 homolog, fatty acid homeostasis modulator","","R-HSA-191273",""
"10656","KHDRBS3","Etle;SALP;SLM-2;SLM2;T-STAR;TSTAR;etoile;KHDRBS3","KH RNA binding domain containing, signal transduction associated 3","","R-HSA-8849468",""
"10657","KHDRBS1","Sam68;p62;p68;KHDRBS1","KH RNA binding domain containing, signal transduction associated 1","","R-HSA-8849468","WP2034;WP5316"
"202559","KHDRBS2","SLM-1;SLM1;KHDRBS2","KH RNA binding domain containing, signal transduction associated 2","","R-HSA-8849468",""
"6421","SFPQ","POMP100;PPP1R140;PSF;SFPQ","splicing factor proline and glutamine rich","","R-HSA-8849468;R-HSA-9635465","WP3594;WP4241;WP411"
"13","AADAC","CES5A1;DAC;AADAC","arylacetamide deacetylase","","R-HSA-211945",""
"134147","CMBL","JS-1;CMBL","carboxymethylenebutenolidase homolog","","R-HSA-211945",""
"4835","NQO2","DHQV;DIA6;NMOR2;QR2;NQO2","N-ribosyldihydronicotinamide:quinone dehydrogenase 2","","R-HSA-211945","WP3612"
"54996","MTARC2","MARC2;MOSC2;MTARC2","mitochondrial amidoxime reducing component 2","","R-HSA-211945","WP4507"
"64757","MTARC1","MARC1;MOSC1;MTARC1","mitochondrial amidoxime reducing component 1","","R-HSA-211945",""
"10699","CORIN","ATC2;CRN;Lrp4;PEE5;TMPRSS10;CORIN","corin, serine peptidase","","R-HSA-5578768","WP289"
"257218","SHPRH","RAD5;bA545I5.2;SHPRH","SNF2 histone linker PHD RING helicase","","R-HSA-8866654",""
"51255","RNF181","HSPC238;RNF181","ring finger protein 181","","R-HSA-8866654",""
"51322","WAC","BM-016;DESSH;PRO1741;Wwp4;WAC","WW domain containing adaptor with coiled-coil","","R-HSA-8866654",""
"56852","RAD18","RNF73;RAD18","RAD18 E3 ubiquitin protein ligase","","R-HSA-8866654;R-HSA-110314","WP5114;WP5118"
"6596","HLTF","HIP116;HIP116A;HLTF1;RNF80;SMARCA3;SNF2L3;ZBU1;HLTF","helicase like transcription factor","","R-HSA-8866654","WP2446"
"92305","TMEM129","D4S2561E;TMEM129","transmembrane protein 129, E3 ubiquitin ligase","","R-HSA-8866654","WP5365"
"9781","RNF144A","RNF144;UBCE7IP4;UIP4;hUIP4;RNF144A","ring finger protein 144A","","R-HSA-8866654",""
"9810","RNF40","BRE1B;RBP95;STARING;RNF40","ring finger protein 40","","R-HSA-8866654","WP3878"
"55625","ZDHHC7","DHHC7;SERZ-B;SERZ1;ZNF370;ZDHHC7","zinc finger DHHC-type palmitoyltransferase 7","","R-HSA-9009391",""
"5613","PRKX","PKX1;PRKX","protein kinase cAMP-dependent X-linked catalytic subunit","","R-HSA-9660821;R-HSA-442720;R-HSA-9664323;R-HSA-111931","WP3929"
"10695","CNPY3","CAG4A;DEE60;EIEE60;ERDA5;PRAT4A;TNRC5;CNPY3","canopy FGF signaling regulator 3","","R-HSA-1679131",""
"81622","UNC93B1","IIAE1;UNC93;UNC93B;Unc-93B1;UNC93B1","unc-93 homolog B1, TLR signaling regulator","","R-HSA-1679131;R-HSA-5602415",""
"319","APOF","Apo-F;LTIP;APOF","apolipoprotein F","","R-HSA-8964041",""
"124739","USP43","USP43","ubiquitin specific peptidase 43","","R-HSA-5656169",""
"9768","PCLAF","KIAA0101;L5;NS5ATP9;OEATC;OEATC-1;OEATC1;PAF;PAF15;p15(PAF);p15/PAF;p15PAF;PCLAF","PCNA clamp associated factor","","R-HSA-5656169",""
"51072","MEMO1","C2orf4;CGI-27;MEMO;NS5ATP7;MEMO1","mediator of cell motility 1","","R-HSA-6785631",""
"8870","IER3","DIF-2;DIF2;GLY96;IEX-1;IEX-1L;IEX1;PRG1;IER3","immediate early response 3","","R-HSA-6811558","WP2864"
"3936","LCP1","CP64;HEL-S-37;L-PLASTIN;LC64P;LPL;PLS2;LCP1","lymphocyte cytosolic protein 1","","R-HSA-8950505",""
"5306","PITPNA","HEL-S-36;PI-TPalpha;PITPN;VIB1A;PITPNA","phosphatidylinositol transfer protein alpha","","R-HSA-8950505;R-HSA-418890",""
"552900","BOLA2","BOLA2A;BOLA2B;My016;BOLA2","bolA family member 2","","R-HSA-8950505",""
"654483","BOLA2B","BOLA2;BOLA2B","bolA family member 2B","","R-HSA-8950505",""
"9987","HNRNPDL","HNRNP;HNRPDL;JKTBP;JKTBP2;LGMD1G;LGMDD3;laAUF1;HNRNPDL","heterogeneous nuclear ribonucleoprotein D like","","R-HSA-8950505",""
"55347","ABHD10","ABHD10","abhydrolase domain containing 10, depalmitoylase","","R-HSA-156588",""
"6557","SLC12A1","BSC;BSC-1;BSC1;CCC2;NKCC2;SLC12A1","solute carrier family 12 member 1","","R-HSA-426117;R-HSA-5619104",""
"6560","SLC12A4","CTC-479C5.17;KCC1;hKCC1;SLC12A4","solute carrier family 12 member 4","","R-HSA-426117","WP4917"
"9990","SLC12A6","ACCPN;CMT2II;KCC3;KCC3A;KCC3B;SLC12A6","solute carrier family 12 member 6","","R-HSA-426117;R-HSA-5619039",""
"157285","PRAG1","NACK;PEAK2;PRAGMIN;SGK223;PRAG1","PEAK1 related, kinase-activating pseudokinase 1","","R-HSA-9696270",""
"23074","BLTP3B","SHIP164;SHIP164A;UHRF1BP1L;BLTP3B","bridge-like lipid transfer protein family member 3B","","R-HSA-9696270",""
"2802","GOLGA3","GCP170;MEA-2;GOLGA3","golgin A3","","R-HSA-9696270",""
"55227","LRRC1","LANO;dJ523E19.1;LRRC1","leucine rich repeat containing 1","","R-HSA-9696270",""
"8153","RND2","ARHN;RHO7;RhoN;RND2","Rho family GTPase 2","","R-HSA-9696270",""
"9812","DELE1","DELE;DELE1(L);KIAA0141;DELE1","DAP3 binding cell death enhancer 1","","R-HSA-9840373",""
"10736","SIX2","SIX2","SIX homeobox 2","","R-HSA-9830674","WP5053;WP5236;WP5052"
"2296","FOXC1","ARA;ASGD3;FKHL7;FREAC-3;FREAC3;IGDA;IHG1;IRID1;RIEG3;FOXC1","forkhead box C1","","R-HSA-9830674;R-HSA-9761174","WP4657;WP3927;WP5053;WP4830;WP4823;WP1591;WP2857"
"2303","FOXC2","FKHL14;LD;MFH-1;MFH1;FOXC2","forkhead box C2","","R-HSA-9830674;R-HSA-9761174","WP4657;WP236;WP3927;WP4239;WP4830;WP4823;WP1591;WP2857"
"3227","HOXC11","HOX3H;HOXC11","homeobox C11","","R-HSA-9830674","WP2853"
"3237","HOXD11","HOX4;HOX4F;HOXD11","homeobox D11","","R-HSA-9830674","WP5053;WP4823"
"6299","SALL1","HEL-S-89;HSAL1;Sal-1;TBS;ZNF794;SALL1","spalt like transcription factor 1","","R-HSA-9830674;R-HSA-2892247","WP5053;WP4830;WP5236"
"10752","CHL1","CALL;L1CAM2;CHL1","cell adhesion molecule L1 like","","R-HSA-447041","WP4148"
"27255","CNTN6","NB3;CNTN6","contactin 6","","R-HSA-447041","WP5420;WP3845;WP3651"
